p_val,auc,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.090170719022635e-284,0.5371376511411812,0.29384920315601215,0.123,0.051,1.7071414557458113e-279,eTreg,ZNF282
3.648033057187813e-283,0.44899297433976987,-0.3915386805598981,0.021,0.123,1.2234773267196488e-278,eTreg,PLSCR1
1.5996937170166163e-280,0.5654068498101531,0.45090526305870393,0.309,0.2,5.365052788130328e-276,eTreg,ZC3H7A
2.338224441262048e-280,0.44637921741270353,-0.4063166753830888,0.031,0.138,7.841937131104655e-276,eTreg,ALCAM
2.924438290713735e-280,0.5458574664721836,0.25584740056225425,0.175,0.083,9.807981139395724e-276,eTreg,BTN3A1
4.213076800239286e-279,0.5459646073687876,0.26436069752026004,0.175,0.084,1.4129816972642518e-274,eTreg,PAFAH1B3
1.479031909252312e-278,0.564118194542417,0.3650916222658954,0.307,0.191,4.960377217250404e-274,eTreg,ADAM10
1.4392678320801043e-277,0.5906888800989077,0.43503959731837316,0.831,0.73,4.827016455230254e-273,eTreg,ENO1
2.601573005013668e-277,0.41616563899486,-0.5309689339066446,0.327,0.469,8.72515554421484e-273,eTreg,TNFAIP8
1.0215380789493307e-276,0.5493366794292616,0.34794891630692987,0.194,0.101,3.426034409180265e-272,eTreg,GLB1
1.4128837819405005e-276,0.5740733204374129,0.33314361621476896,0.432,0.288,4.73852962787205e-272,eTreg,LIMD2
3.406564795527188e-276,0.5906945734282515,0.38058582222185056,0.872,0.756,1.1424937011239083e-271,eTreg,STK4
5.2924768938743865e-276,0.5695492732767559,0.35779207299092297,0.369,0.241,1.7749909006675917e-271,eTreg,IFI27L2
2.8118281733764943e-275,0.5607160111774722,0.38699767099044147,0.276,0.168,9.430309327870087e-271,eTreg,SGTB
4.770941214039605e-275,0.589282791259302,0.35401650779458205,0.74,0.653,1.6000782643646027e-270,eTreg,PNISR
1.1452625263590029e-274,0.5569762757414637,0.3095566109310185,0.255,0.143,3.840981460902824e-270,eTreg,RRP1B
1.7279207810253222e-274,0.4374714532256244,-0.9992881262841111,0.081,0.202,5.795100715402726e-270,eTreg,FABP5
2.6350711473844372e-273,0.4092016623914788,-0.3795310697475145,0.994,0.979,8.837501614097926e-269,eTreg,TMSB4X
2.7417135446634117e-270,0.44636888079151515,-0.2941073941700728,0.035,0.144,9.19515888609215e-266,eTreg,SPART
3.3054263167302703e-270,0.5833348141963653,0.359720453065997,0.579,0.461,1.108573878104998e-265,eTreg,IK
1.18162751746967e-269,0.4124477984487839,-0.5353233120554659,0.507,0.624,3.9629423680897793e-265,eTreg,LCP1
9.745684510894204e-269,0.5579844912068684,0.3251552431440594,0.264,0.154,3.268507671263698e-264,eTreg,DOCK2
5.209307123706512e-268,0.5839778429704279,0.3231655579813797,0.607,0.486,1.74709742314869e-263,eTreg,NOP10
1.1062590954849267e-267,0.5563292717026865,0.3212978808652555,0.253,0.144,3.7101717544373474e-263,eTreg,UBE2L6
7.278109076789204e-267,0.41029057140965175,-0.31089024955737354,0.971,0.953,2.4409322221735633e-262,eTreg,RPS9
4.991062556173497e-265,0.588666255739062,0.27533358335879665,0.819,0.739,1.6739025600894676e-260,eTreg,SON
1.1486711542376052e-264,0.410660666050408,-0.32261549419834523,0.994,0.968,3.85241331708208e-260,eTreg,RPS3
2.279500916483556e-264,0.5865471479826901,0.3333880678992105,0.701,0.599,7.644990173702551e-260,eTreg,TOMM20
9.068560550599831e-264,0.571144584913187,0.37508984433082315,0.402,0.275,3.0414138374601714e-259,eTreg,PCSK7
1.4119161410473293e-263,0.5763115732015686,0.2918266324955723,0.466,0.346,4.735284353844533e-259,eTreg,ANP32A
3.126031486887153e-263,0.5844538045670393,0.41017026054120365,0.67,0.521,1.0484084400722133e-258,eTreg,CLEC2D
2.190118952973083e-262,0.4456712574327403,-0.3799143688684926,0.045,0.153,7.345220944481125e-258,eTreg,ETV3
2.5561592866560007e-262,0.5830976964812553,0.35191168385689053,0.589,0.489,8.572847015586895e-258,eTreg,SUMO1
2.6849238486180677e-262,0.4547855929903725,-0.5068299678177702,0.012,0.103,9.004697603495276e-258,eTreg,CTSW
1.4821847706551523e-261,0.41119045943853355,-0.29813008888095904,0.999,0.99,4.97095128382325e-257,eTreg,TPT1
3.331565012382236e-261,0.5490927996887046,0.2941063330916104,0.202,0.106,1.1173402738527543e-256,eTreg,DMAC1
7.837705555141276e-260,0.43521557397274246,-0.5926963577368047,0.11,0.236,2.628609689083281e-255,eTreg,CD69
1.5985784648877236e-259,0.5403658869683965,0.29652067636906765,0.145,0.068,5.361312455540447e-255,eTreg,HAPLN3
2.7919533726392634e-259,0.5685185675646418,0.3448645462799339,0.372,0.253,9.363653221157562e-255,eTreg,DPY30
8.255363391639856e-259,0.5637339075781289,0.3508185783987471,0.331,0.207,2.768683774288175e-254,eTreg,RPS6KA5
3.7363213447355882e-258,0.5702857237177088,0.3367387503427882,0.401,0.274,1.2530874525974216e-253,eTreg,TECR
4.567820566701865e-258,0.5795908754187573,0.33794563943030265,0.534,0.419,1.5319556616604714e-253,eTreg,PFDN2
5.4908375619492e-258,0.45256817255774473,-0.3048479221758812,0.021,0.116,1.8415171015265226e-253,eTreg,CD274
8.10857765555573e-258,0.41183408258734117,-0.29562067046909846,0.987,0.966,2.7194547741202808e-253,eTreg,RPS23
8.683086838938368e-257,0.4120116673253391,-0.27837057726819037,0.984,0.967,2.91213366404315e-252,eTreg,RPL35A
2.1006065956248834e-256,0.4357397746897835,-2.181712298788301,0.125,0.234,7.045014400406734e-252,eTreg,HLA-DQA1
5.484706056065008e-255,0.5844452154714339,0.3142946458199929,0.687,0.574,1.8394607170830822e-250,eTreg,AES
6.072610290377567e-255,0.5739173219858551,0.3522442531264791,0.445,0.329,2.036632039186828e-250,eTreg,FKBP1A
6.306852292262201e-255,0.5874939678021716,0.25633057647334834,0.915,0.835,2.1151921217788968e-250,eTreg,NPM1
6.446952340587628e-255,0.5715707987430207,0.36131434275483654,0.417,0.296,2.1621788759862787e-250,eTreg,HEBP2
2.1242459410075264e-254,0.42574629038728456,-0.9395329177984532,0.226,0.356,7.124296036951042e-250,eTreg,SERPINB1
2.641283160162987e-254,0.5506395304576408,0.3107356514877447,0.217,0.119,8.858335462554625e-250,eTreg,C21orf91
2.773314380806877e-254,0.5418654595884038,0.2598358700261989,0.159,0.076,9.301141770350104e-250,eTreg,ERAP2
2.9968599894878065e-254,0.5558753535283167,0.38133936584107864,0.253,0.151,1.0050869032744206e-249,eTreg,SPATS2L
4.2261697483206845e-254,0.5753078669806683,0.3114686415418333,0.49,0.35,1.4173728101917912e-249,eTreg,RAC2
7.73106523405976e-254,0.45218315741687914,-0.4224908150891374,0.024,0.12,2.5928446581989626e-249,eTreg,CD40
1.2588793111186173e-252,0.5703585205072885,0.3465402920784153,0.405,0.285,4.222029433629619e-248,eTreg,SYNRG
2.248801481101294e-252,0.5584083164898636,0.34497365497293064,0.278,0.171,7.54203040731752e-248,eTreg,TNRC6A
2.523963688090692e-252,0.5485797754755464,0.2877013134137096,0.204,0.108,8.464869417118562e-248,eTreg,CD320
6.342530099357492e-252,0.45507772682734393,-0.294098702351287,0.015,0.106,2.1271577447225158e-247,eTreg,CHD7
7.280051799043347e-252,0.43320147021178423,-0.44825381852346535,0.137,0.267,2.4415837723631578e-247,eTreg,LINC00623
4.749573392404484e-250,0.5836890772570126,0.34154076536596634,0.672,0.578,1.5929119243446159e-245,eTreg,TAX1BP1
1.4901945949158604e-249,0.4132692398136492,-0.2693615948441792,0.999,0.996,4.997814632428813e-245,eTreg,MT-CO1
9.472109209398887e-249,0.5848221325325926,0.2988917211423625,0.738,0.649,3.176755986648199e-244,eTreg,N4BP2L2
2.1767251869955973e-248,0.5715090002185527,0.35058299241926993,0.433,0.307,7.300300932145834e-244,eTreg,PARP1
1.3495218886837843e-247,0.5608893780889015,0.34035754579396704,0.309,0.195,4.526026510267676e-243,eTreg,CMTM3
1.843977634106111e-246,0.5535868521611667,0.31473133180174795,0.247,0.141,6.184332189265075e-242,eTreg,CSGALNACT1
6.144969054552291e-246,0.4511162056476577,-2.4880836794297503,0.034,0.13,2.0608997215157472e-241,eTreg,CXCL3
1.0222058547958315e-245,0.45048946239790255,-0.2845192435508336,0.034,0.134,3.42827399581426e-241,eTreg,RHBDF2
8.553743919345227e-245,0.4546726971419295,-0.28692318939710043,0.02,0.111,2.8687546356700025e-240,eTreg,S1PR1
1.9317278652707453e-244,0.44418560511345684,-0.3798102715229491,0.064,0.177,6.478628914545025e-240,eTreg,DDAH2
6.189410367370922e-244,0.5495600813517694,0.2908475211445316,0.214,0.119,2.07580444900886e-239,eTreg,JAK3
9.184143601414258e-244,0.5345033699950632,0.25217833659722433,0.119,0.051,3.080178081042314e-239,eTreg,WEE1
1.3833344947318125e-243,0.4143232459487053,-0.3258812837212446,0.989,0.964,4.639427228431552e-239,eTreg,RPS6
8.554836241603631e-243,0.4548514028692238,-0.8733541939429618,0.021,0.111,2.8691209787090257e-238,eTreg,IL1RN
1.2648167381345741e-242,0.41449289758833824,-0.30796234805296496,0.993,0.974,4.241942376355735e-238,eTreg,RPS14
2.6304523550057564e-242,0.4308283749070758,-0.4596909260926084,0.173,0.311,8.822011108218306e-238,eTreg,XBP1
3.596301349135061e-242,0.5775930186373583,0.43129753587173414,0.53,0.432,1.2061275464729168e-237,eTreg,BAX
1.0948198236238175e-241,0.5827849129706703,0.285339225143336,0.745,0.598,3.671806724469559e-237,eTreg,TSC22D3
4.343216397609062e-241,0.41477758222311273,-0.36829492537466546,0.948,0.933,1.4566279154301273e-236,eTreg,RPS21
6.983112022460026e-241,0.4148037450232353,-0.2827382968600336,0.99,0.967,2.3419961100926435e-236,eTreg,RPL9
1.4880613641401184e-240,0.5618014536234013,0.4070317025482949,0.315,0.212,4.990660203053129e-236,eTreg,NCOA3
2.406828804580445e-240,0.5402815950056157,0.2733240307640915,0.152,0.074,8.072022444801898e-236,eTreg,SHMT2
4.905825212052288e-240,0.44838715352296005,-0.41591666151734463,0.048,0.151,1.645315659618096e-235,eTreg,NUCB2
9.095601045731501e-240,0.5682531170046454,0.3254173594766626,0.402,0.282,3.0504826787174306e-235,eTreg,IRF3
1.549695802810731e-239,0.5536493297606224,0.2967305971060439,0.251,0.147,5.1973697834666296e-235,eTreg,ITGB2
1.3408381044011851e-238,0.5406144374976884,0.2920089172952658,0.155,0.076,4.4969028345406945e-234,eTreg,SETDB2
3.97941013488054e-238,0.55193965192864,0.3348534668326043,0.233,0.137,1.3346145710362355e-233,eTreg,EHMT1
4.713101600566064e-238,0.5683421455522916,0.4086339787013854,0.394,0.287,1.5806800147978465e-233,eTreg,MORC3
7.479849966760757e-238,0.581995401633164,0.31803541769688803,0.685,0.597,2.5085920818522225e-233,eTreg,NDUFA13
6.680544261077568e-237,0.4459739152134654,-0.26840495446742973,0.059,0.17,2.2405209342801948e-232,eTreg,AFDN
4.488615804701559e-236,0.4314150642714303,-0.4362516322661353,0.18,0.314,1.505391968580809e-231,eTreg,GLO1
8.005679046719564e-236,0.4397353259718269,-0.7132166942709212,0.104,0.222,2.6849446386888074e-231,eTreg,FOS
4.377593329991771e-235,0.5710220835662285,0.36651719976939423,0.438,0.331,1.4681572510126402e-230,eTreg,IRF2
7.590054948732123e-234,0.5724780006992194,0.3451446631360424,0.469,0.357,2.5455526287057795e-229,eTreg,ATP5F1A
5.113896887512005e-233,0.5826457612745918,0.29069380065600425,0.773,0.693,1.715098738133776e-228,eTreg,HNRNPK
2.0319936920042537e-232,0.41640965155521753,-0.40924859158584503,0.877,0.874,6.814900444243866e-228,eTreg,CYBA
2.5129650017733327e-232,0.4477034033273829,-0.3741023001089182,0.057,0.161,8.427982022947403e-228,eTreg,MXRA7
3.290789819743143e-232,0.5416245202965554,0.2517887527766663,0.165,0.084,1.1036650897454554e-227,eTreg,STIM1
7.926452463007363e-231,0.4264836069802826,-0.5183463273701124,0.273,0.405,2.6583736270434093e-226,eTreg,FLNA
4.5361329135688615e-230,0.5608391385697014,0.34913485256292365,0.322,0.216,1.5213282565527247e-225,eTreg,AIMP1
5.938941381355207e-230,0.4459549489878599,-0.48367468645008854,0.07,0.176,1.9918021604789092e-225,eTreg,SQLE
2.723518959147572e-229,0.569739127029011,0.33754580079240015,0.435,0.324,9.134137885189127e-225,eTreg,ECH1
3.2430508622744226e-229,0.4370863661509297,-0.43482463288208206,0.134,0.258,1.0876543981895958e-224,eTreg,PDE4D
8.787622537213066e-229,0.5634105394833266,0.34362253285653965,0.354,0.244,2.947192846530518e-224,eTreg,MAT2B
1.9292139366322885e-228,0.5627375361527212,0.3244460944958919,0.348,0.237,6.470197700677369e-224,eTreg,NDUFS7
1.6409999585134329e-227,0.5590051556438571,0.4130472819996619,0.302,0.202,5.503585660862351e-223,eTreg,HPRT1
2.0714705035314181e-227,0.5808205137670908,0.2858430022479024,0.712,0.634,6.94729777474367e-223,eTreg,NDUFA4
3.681847921528854e-227,0.5440667818192897,0.30152677241283277,0.182,0.098,1.234818155922347e-222,eTreg,SMC6
1.607859181333959e-226,0.45747899245067625,-0.4736599609997054,0.02,0.105,5.3924381223578315e-222,eTreg,PLA2G16
1.9054733426787477e-226,0.5538138745894025,0.39828412202398533,0.255,0.16,6.390576496675984e-222,eTreg,CSNK1G3
1.215088368355975e-224,0.5718164724101631,0.33722137988443723,0.486,0.371,4.075163369792269e-220,eTreg,SH3KBP1
5.468984291238687e-224,0.5572866510645743,0.3150758781591404,0.295,0.19,1.8341879515956308e-219,eTreg,ELOVL5
2.2437295881434808e-223,0.4490986667394732,-0.322023523179594,0.056,0.158,7.525020292715606e-219,eTreg,SOS2
3.417306883789669e-223,0.4221983433061715,-0.4394397803208945,0.42,0.548,1.1460963826853794e-218,eTreg,STK17A
3.935435148484146e-223,0.5754148870873612,0.3590493416717173,0.556,0.456,1.3198662400986128e-218,eTreg,PPP1R12A
1.2800366965336297e-221,0.551780581436113,0.33179991464927466,0.243,0.149,4.292987072834487e-217,eTreg,IFNAR2
2.0557317019751698e-221,0.565169664334849,0.3053326253865647,0.4,0.276,6.894512982084325e-217,eTreg,PAG1
7.030676413663957e-220,0.571129895436058,0.35855921156951887,0.477,0.373,2.357948255614618e-215,eTreg,NDUFB1
9.219071107865236e-220,0.44010067347087595,-0.4059558113229544,0.121,0.239,3.0918920681558427e-215,eTreg,SINHCAF
1.3924813971949868e-219,0.5799070263163747,0.2807038735489651,0.749,0.669,4.670104109912547e-215,eTreg,UBXN1
1.3363244415920045e-218,0.5674114099405991,0.3254052464099586,0.42,0.315,4.481764912211265e-214,eTreg,EMC7
2.7548598187545675e-218,0.4189391720042996,-0.3408263693847262,0.973,0.948,9.239248860139068e-214,eTreg,RPL27A
3.7301810766651593e-218,0.5376895689691716,0.25997834922874524,0.146,0.072,1.251028129491961e-213,eTreg,DCP1B
4.967338386749791e-218,0.45477740677331185,-0.36230506327874373,0.034,0.125,1.665945948148145e-213,eTreg,PLEKHA5
1.7757377531662038e-217,0.5619816711886473,0.3579578982390158,0.35,0.246,5.955469276568814e-213,eTreg,SAR1B
4.723177960396284e-217,0.5451891849959665,0.2988684442016115,0.197,0.11,1.5840594243577057e-212,eTreg,MINDY2
1.0467170475289306e-216,0.41923102645322474,-0.40430416609996467,0.984,0.984,3.510479634002527e-212,eTreg,MT-ND2
2.9068580893397955e-216,0.4206337793308157,-0.5008707114169171,0.605,0.688,9.749020660027806e-212,eTreg,UBB
5.542956741223416e-216,0.4349783875154066,-0.3273730420519483,0.171,0.307,1.8589968318715092e-211,eTreg,TGIF1
6.315841236256121e-216,0.5525861467839304,0.391946213535722,0.256,0.161,2.118206833815578e-211,eTreg,FAM118A
1.0588512806881579e-215,0.5575326316166532,0.3483771288775056,0.301,0.203,3.551175425171944e-211,eTreg,SDHA
1.2847409055270032e-215,0.4194374330879439,-0.2547204319003713,0.988,0.966,4.308764048956464e-211,eTreg,RPL8
1.3478484659409317e-215,0.5778429052209103,0.27544034854401445,0.681,0.587,4.520414185072697e-211,eTreg,TMEM59
9.271358715002814e-215,0.4450803104695294,-0.42581532583676035,0.091,0.198,3.109428285837644e-210,eTreg,GRINA
1.5148893164274282e-214,0.4460322245789583,-0.35279464842910524,0.082,0.19,5.080635789434309e-210,eTreg,PEA15
3.403066774878123e-214,0.573293337263418,0.3289411516670866,0.536,0.441,1.1413205349586248e-209,eTreg,PSMA5
3.6302859383944856e-214,0.5555420983373812,0.3393878698075212,0.289,0.186,1.2175252980187424e-209,eTreg,STAT5B
8.303898356536328e-214,0.422338133568426,-0.47080526139179324,0.512,0.611,2.7849614308151535e-209,eTreg,BZW1
2.4913983975524784e-213,0.5503818814037487,0.3292027425710955,0.239,0.146,8.355651945711502e-209,eTreg,CRLF3
3.51479016957445e-213,0.44309402987895474,-0.49367629940875335,0.106,0.218,1.178790327071879e-208,eTreg,RCBTB2
1.2284501505631293e-212,0.43240469306651913,-0.6545797796681099,0.233,0.351,4.119976114958623e-208,eTreg,LITAF
1.8215657214855527e-212,0.5520335037254577,0.35024187331445267,0.251,0.16,6.109167116718246e-208,eTreg,IL6R
3.481764515144929e-212,0.5480091433131064,0.28311595991483424,0.225,0.131,1.1677141830893063e-207,eTreg,DBF4
2.896929564674863e-211,0.576961814017149,0.3035731269666102,0.671,0.583,9.715722374006556e-207,eTreg,SYF2
8.454295371101014e-211,0.5403484784907292,0.2876320977627178,0.165,0.087,2.835401581559858e-206,eTreg,ARHGEF12
3.5638531807700074e-210,0.5696005613604074,0.2842591747253962,0.501,0.373,1.195245079766645e-205,eTreg,ACAP1
4.527464893314075e-210,0.5502624270559486,0.2814423227533428,0.244,0.148,1.5184211759196746e-205,eTreg,POLR3K
5.523784692758063e-210,0.42050605627528403,-0.28499132919704806,0.999,0.986,1.8525669102571993e-205,eTreg,RPL13
7.735124753427764e-210,0.562928310314278,0.310022073644016,0.381,0.271,2.5942061398046037e-205,eTreg,NUDT5
1.1684716434916547e-209,0.5720664449214973,0.2925118627893035,0.541,0.429,3.9188201979423115e-205,eTreg,LSM7
3.5984848994431706e-209,0.4489636489062447,-0.32819658056073203,0.069,0.172,1.2068598655752505e-204,eTreg,PGD
8.032275932976939e-209,0.43407033929330674,-0.5871321838313628,0.217,0.334,2.693864702401806e-204,eTreg,CLEC2B
1.6331526778021048e-208,0.4208038957169966,-0.34715079245043423,0.957,0.923,5.477267450812699e-204,eTreg,RPLP0
4.211513048290484e-208,0.5506810826780559,0.26830532692296616,0.252,0.153,1.4124572461356624e-203,eTreg,KCNAB2
1.7507933687916447e-207,0.573911606315288,0.29760015918849625,0.584,0.492,5.871810800253418e-203,eTreg,COX5A
2.978569975096186e-207,0.4542326592504879,-3.3656141369152555,0.046,0.135,9.989527982477589e-203,eTreg,IL1B
6.803309275872153e-207,0.5433117221212894,0.27879373729791534,0.188,0.106,2.2816938649420027e-202,eTreg,TMEM60
1.1226445982564072e-206,0.449257583789532,-0.40474728339323923,0.071,0.172,3.7651254536323386e-202,eTreg,ABLIM1
4.008203615088585e-206,0.5714009192720109,0.3395951527546257,0.534,0.428,1.3442713284284096e-201,eTreg,GSPT1
4.882421686216068e-206,0.5635786522791335,0.3365519517766643,0.392,0.288,1.637466585123145e-201,eTreg,NME3
1.2294574478122794e-205,0.572089785116727,0.3386433242217357,0.552,0.448,4.123354388472823e-201,eTreg,NKTR
3.4160160520095304e-205,0.5508142034713603,0.3010458386406552,0.251,0.157,1.1456634635229563e-200,eTreg,CCDC28A
6.044253614088938e-205,0.5672159114695743,0.28210987550407496,0.468,0.345,2.027121777093148e-200,eTreg,GSTK1
3.82129377990693e-204,0.5607643222317308,0.30564104667287806,0.365,0.254,1.2815855079051862e-199,eTreg,SMC4
6.133470735737736e-204,0.43353131063265327,-0.4115761561997451,0.225,0.357,2.057043415351722e-199,eTreg,LPAR6
9.621805271002462e-204,0.5694215369637949,0.30008683468442077,0.51,0.392,3.226961051788806e-199,eTreg,MZT2A
2.3480452682993612e-203,0.5702100883652196,0.3605678366281957,0.514,0.412,7.874874220822398e-199,eTreg,CREBRF
4.1331565186674355e-203,0.5652254705012911,0.37340507585934857,0.413,0.32,1.3861780332306844e-198,eTreg,SDF4
3.0947036756670536e-202,0.5590228015277113,0.306247093506547,0.343,0.238,1.0379017187452165e-197,eTreg,CMC2
3.208063181198639e-202,0.56942455204692,0.33772922771401337,0.494,0.4,1.0759202297103996e-197,eTreg,SRSF4
3.683250267563311e-202,0.5573865975962328,0.2960569213801836,0.322,0.22,1.2352884747353832e-197,eTreg,CLTB
4.61538114844627e-202,0.5666841775866176,0.311403151748483,0.455,0.346,1.54790652956591e-197,eTreg,TMCO1
8.048671265854662e-202,0.5660084083634556,0.3108029927542266,0.445,0.335,2.699363369142337e-197,eTreg,ABHD17A
2.349348614763913e-201,0.5765129081330717,0.2706259230274357,0.749,0.671,7.879245384195211e-197,eTreg,PTGES3
4.983412097077255e-201,0.45791954934592255,-0.2712189270833214,0.032,0.116,1.6713367491177697e-196,eTreg,ARHGAP10
5.5622392069181e-201,0.4352563484239742,-0.49211112843926796,0.213,0.336,1.8654637852161924e-196,eTreg,DUSP1
2.135014630843364e-200,0.5739573535300323,0.3218918929402803,0.639,0.539,7.160412068922474e-196,eTreg,GCC2
9.190384071983212e-200,0.5505306609395659,0.35444114345508226,0.249,0.161,3.0822710100617296e-195,eTreg,MTMR6
2.184075433218778e-199,0.5554983414555816,0.3376383861983884,0.303,0.205,7.324952187929138e-195,eTreg,TUT7
3.1112546635129295e-199,0.5731375273619653,0.29105165121947985,0.606,0.517,1.0434525890489663e-194,eTreg,PSMB3
7.164882053045918e-199,0.44065889176936873,-1.0357918023519215,0.154,0.266,2.40295814295054e-194,eTreg,CTSB
8.1987961925049e-199,0.5538833938478595,0.33996457216615994,0.289,0.19,2.7497122670422934e-194,eTreg,HERC1
4.127694202698105e-198,0.5602037787274504,0.3079338972001303,0.364,0.259,1.3843460817008904e-193,eTreg,PPP1R7
6.974645590901144e-198,0.5580006748453767,0.3187970496841719,0.336,0.234,2.339156638276426e-193,eTreg,GLG1
1.0180462789737642e-197,0.5481548567001452,0.3519685543681841,0.233,0.144,3.4143236104222104e-193,eTreg,TCEAL4
1.1014105383872892e-197,0.572566116939326,0.36037987437883023,0.601,0.507,3.6939106636432906e-193,eTreg,ELF1
3.9865094188761473e-197,0.5524630463975756,0.30633489293965,0.274,0.18,1.3369955289026823e-192,eTreg,FAM104A
5.081448190790862e-197,0.544888010083255,0.2851662047728536,0.208,0.122,1.7042160942274393e-192,eTreg,CPOX
3.9771584951599564e-196,0.568446318012281,0.30703280064507066,0.502,0.401,1.3338594161067462e-191,eTreg,COX14
4.266575125057521e-196,0.4497795223963284,-1.1571347199848314,0.079,0.178,1.4309239654417913e-191,eTreg,HMOX1
1.004297114761508e-195,0.54453865398999,0.3674732646538683,0.205,0.121,3.3682116634871455e-191,eTreg,JMY
2.239488538842336e-195,0.5580542854342285,0.293746955606386,0.343,0.238,7.510796661569426e-191,eTreg,CARHSP1
5.483774041716173e-195,0.5406391756151814,0.2503917895761238,0.177,0.098,1.83914813811077e-190,eTreg,CDR2
1.1462075761518127e-194,0.4378443243157791,-0.5107767165222784,0.193,0.312,3.844150968897949e-190,eTreg,HIF1A
2.100931513401294e-192,0.5608548628628366,0.3401184692236848,0.378,0.28,7.04610410964526e-188,eTreg,ZC3H18
2.525869553587993e-192,0.5569606209270781,0.3235246559671383,0.327,0.232,8.47126130882341e-188,eTreg,MDH2
2.974153539590269e-192,0.4383950875198841,-0.3999766366741926,0.187,0.31,9.974716141077845e-188,eTreg,CD55
8.372033337703679e-192,0.44316961612985417,-0.3207746718117887,0.133,0.249,2.80781254079906e-187,eTreg,RAPGEF1
1.2160620701235468e-191,0.5413830860606811,0.26838743813677346,0.183,0.104,4.0784289707803513e-187,eTreg,CBX7
2.4400255096072633e-191,0.5617978129860215,0.3413001561522112,0.398,0.296,8.183357554120839e-187,eTreg,VPS13C
