CellType	gene_name	log2FoldChange_il23	log2FoldChange_il17	padj_il23	padj_il17	significant_il23	significant_il17	radar_gene	pv50_gene
Teff	WDR19	0.209	-0.967	0.893	0.531	FALSE	FALSE	FALSE	FALSE
Teff	RFC1	-0.047	0.685	0.957	0.502	FALSE	FALSE	FALSE	FALSE
Teff	RPL9	0.134	1.092	0.903	0.349	FALSE	FALSE	FALSE	FALSE
Teff	LIAS	0.129	0.403	0.898	0.824	FALSE	FALSE	FALSE	FALSE
Teff	UGDH	0.036	1.017	0.987	0.435	FALSE	FALSE	FALSE	FALSE
Teff	SMIM14	-0.222	0.732	0.768	0.437	FALSE	FALSE	FALSE	FALSE
Teff	UBE2K	0.266	0.378	0.573	0.677	FALSE	FALSE	FALSE	FALSE
Teff	PDS5A	0.042	-0.24	0.98	0.841	FALSE	FALSE	FALSE	FALSE
Teff	N4BP2	-0.528	-0.561	0.505	0.669	FALSE	FALSE	FALSE	FALSE
Teff	RHOH	-0.252	0.73	0.755	0.423	FALSE	FALSE	FALSE	FALSE
Teff	TMEM33	0.119	-1.047	0.909	0.313	FALSE	FALSE	FALSE	FALSE
Teff	DCAF4L1	-0.207	-3.31	0.946	0.069	FALSE	FALSE	FALSE	FALSE
Teff	SLC30A9	-0.252	-0.817	0.755	0.519	FALSE	FALSE	FALSE	FALSE
Teff	ATP8A1	-0.187	-0.684	0.944	0.548	FALSE	FALSE	FALSE	FALSE
Teff	GUF1	0.273	-0.179	0.728	0.909	FALSE	FALSE	FALSE	FALSE
Teff	GNPDA2	-0.031	0.189	0.987	0.892	FALSE	FALSE	FALSE	FALSE
Teff	COMMD8	0.119	0.471	0.937	0.703	FALSE	FALSE	FALSE	FALSE
Teff	ATP10D	-0.01	-0.608	0.998	0.681	FALSE	FALSE	FALSE	FALSE
Teff	NFXL1	0.09	-1.668	0.959	0.231	FALSE	FALSE	FALSE	FALSE
Teff	TXK	-0.394	-5.865	0.92	0.023	FALSE	TRUE	FALSE	FALSE
Teff	TEC	-0.33	-0.053	0.929	0.98	FALSE	FALSE	FALSE	FALSE
Teff	SLAIN2	-0.148	0.128	0.887	0.901	FALSE	FALSE	FALSE	FALSE
Teff	FRYL	-0.114	-0.149	0.895	0.894	FALSE	FALSE	FALSE	FALSE
Teff	OCIAD1	-0.097	-0.033	0.9	0.981	FALSE	FALSE	FALSE	FALSE
Teff	OCIAD2	0.155	0.786	0.865	0.455	FALSE	FALSE	FALSE	FALSE
Teff	DCUN1D4	-0.001	-0.115	0.999	0.926	FALSE	FALSE	FALSE	FALSE
Teff	SGCB	0.243	0.315	0.796	0.755	FALSE	FALSE	FALSE	FALSE
Teff	USP46	-0.967	-1.783	0.065	0.277	FALSE	FALSE	FALSE	FALSE
Teff	FIP1L1	0.139	0.356	0.762	0.68	FALSE	FALSE	FALSE	FALSE
Teff	LNX1	0.034	-2.103	0.994	0.29	FALSE	FALSE	FALSE	FALSE
Teff	CHIC2	0.178	0.972	0.691	0.413	FALSE	FALSE	FALSE	FALSE
Teff	KIT	1.186	-1.735	0.153	0.273	FALSE	FALSE	FALSE	FALSE
Teff	SRD5A3	0.227	0.366	0.931	0.828	FALSE	FALSE	FALSE	FALSE
Teff	TMEM165	-0.157	-0.718	0.774	0.437	FALSE	FALSE	FALSE	FALSE
Teff	CLOCK	0.247	-0.97	0.682	0.463	FALSE	FALSE	FALSE	FALSE
Teff	EXOC1	0.308	0.436	0.435	0.698	FALSE	FALSE	FALSE	FALSE
Teff	CEP135	-0.054	-0.184	0.967	0.895	FALSE	FALSE	FALSE	FALSE
Teff	AASDH	0.026	-0.192	0.99	0.894	FALSE	FALSE	FALSE	FALSE
Teff	PPAT	0.099	-0.667	0.958	0.638	FALSE	FALSE	FALSE	FALSE
Teff	PAICS	-0.198	0.137	0.786	0.907	FALSE	FALSE	FALSE	FALSE
Teff	SRP72	-0.155	1.068	0.747	0.254	FALSE	FALSE	FALSE	FALSE
Teff	HOPX	0.472	0.52	0.618	0.708	FALSE	FALSE	FALSE	FALSE
Teff	SPINK2	1.79	-0.315	0.093	0.906	FALSE	FALSE	FALSE	FALSE
Teff	REST	0.001	0.521	0.999	0.6	FALSE	FALSE	FALSE	FALSE
Teff	NOA1	-0.513	0.989	0.323	0.394	FALSE	FALSE	FALSE	FALSE
Teff	POLR2B	0.087	0.682	0.925	0.591	FALSE	FALSE	FALSE	FALSE
Teff	CENPC	0.033	0.054	0.983	0.966	FALSE	FALSE	FALSE	FALSE
Teff	UBA6	-0.412	-0.645	0.286	0.57	FALSE	FALSE	FALSE	FALSE
Teff	UBA6-AS1	0.015	-0.439	0.997	0.781	FALSE	FALSE	FALSE	FALSE
Teff	YTHDC1	0.083	-0.141	0.911	0.888	FALSE	FALSE	FALSE	FALSE
Teff	UTP3	0.136	0.738	0.897	0.626	FALSE	FALSE	FALSE	FALSE
Teff	RUFY3	-0.338	-2.104	0.79	0.121	FALSE	FALSE	FALSE	FALSE
Teff	GRSF1	-0.231	-0.048	0.719	0.973	FALSE	FALSE	FALSE	FALSE
Teff	MOB1B	-0.325	-1.622	0.721	0.333	FALSE	FALSE	FALSE	FALSE
Teff	DCK	-0.176	0.471	0.745	0.649	FALSE	FALSE	FALSE	FALSE
Teff	COX18	-0.172	-1.526	0.887	0.268	FALSE	FALSE	FALSE	FALSE
Teff	ANKRD17	-0.161	-0.286	0.867	0.824	FALSE	FALSE	FALSE	FALSE
Teff	CXCL8	-1.62	0.916	0.417	0.695	FALSE	FALSE	FALSE	FALSE
Teff	CXCL1	-1.014	0.405	0.662	0.879	FALSE	FALSE	FALSE	FALSE
Teff	CXCL5	-2.407	-2.99	0.236	0.239	FALSE	FALSE	FALSE	FALSE
Teff	CXCL3	-1.559	-4.641	0.635	0.101	FALSE	FALSE	FALSE	FALSE
Teff	CXCL2	-1.363	-3.334	0.599	0.125	FALSE	FALSE	FALSE	FALSE
Teff	MTHFD2L	-0.223	-2.297	0.887	0.173	FALSE	FALSE	FALSE	FALSE
Teff	EREG	-1.932	-5.496	0.426	0.023	FALSE	TRUE	FALSE	FALSE
Teff	AREG	-1.4	0.466	0.447	0.77	FALSE	FALSE	FALSE	FALSE
Teff	RCHY1	0.1	0.264	0.927	0.806	FALSE	FALSE	FALSE	FALSE
Teff	THAP6	-0.046	-0.613	0.981	0.624	FALSE	FALSE	FALSE	FALSE
Teff	G3BP2	0.166	0.365	0.742	0.718	FALSE	FALSE	FALSE	FALSE
Teff	USO1	-0.252	0.217	0.719	0.848	FALSE	FALSE	FALSE	FALSE
Teff	NAAA	-0.271	0.511	0.646	0.647	FALSE	FALSE	FALSE	FALSE
Teff	SDAD1	0.231	-0.046	0.629	0.967	FALSE	FALSE	FALSE	FALSE
Teff	NUP54	0.174	0.312	0.744	0.774	FALSE	FALSE	FALSE	FALSE
Teff	SCARB2	0.132	-0.803	0.903	0.612	FALSE	FALSE	FALSE	FALSE
Teff	SEPT11	0.252	0.749	0.8	0.574	FALSE	FALSE	FALSE	FALSE
Teff	CCNI	-0.237	0.448	0.467	0.623	FALSE	FALSE	FALSE	FALSE
Teff	CCNG2	-0.582	-1.122	0.842	0.338	FALSE	FALSE	FALSE	FALSE
Teff	CXCL13	-0.992	-1.489	0.795	0.349	FALSE	FALSE	FALSE	TRUE
Teff	CNOT6L	-0.561	-0.718	0.294	0.52	FALSE	FALSE	FALSE	FALSE
Teff	MRPL1	-0.456	-0.265	0.718	0.834	FALSE	FALSE	FALSE	FALSE
Teff	BMP2K	0.018	-1.395	0.995	0.433	FALSE	FALSE	FALSE	FALSE
Teff	PAQR3	0.296	0.574	0.785	0.758	FALSE	FALSE	FALSE	FALSE
Teff	ANTXR2	-0.061	0.293	0.98	0.808	FALSE	FALSE	FALSE	FALSE
Teff	PRDM8	-0.037	-1.591	0.994	0.262	FALSE	FALSE	FALSE	FALSE
Teff	RASGEF1B	0.593	-2.123	0.643	0.209	FALSE	FALSE	FALSE	FALSE
Teff	HNRNPD	0.082	-0.319	0.888	0.745	FALSE	FALSE	FALSE	FALSE
Teff	HNRNPDL	0.307	-0.492	0.28	0.624	FALSE	FALSE	FALSE	FALSE
Teff	ENOPH1	0.065	1.045	0.964	0.299	FALSE	FALSE	FALSE	FALSE
Teff	SEC31A	0.104	0.611	0.901	0.493	FALSE	FALSE	FALSE	FALSE
Teff	THAP9-AS1	0.349	-0.099	0.78	0.95	FALSE	FALSE	FALSE	FALSE
Teff	LIN54	0.317	-1.674	0.691	0.234	FALSE	FALSE	FALSE	FALSE
Teff	COPS4	0.088	0.297	0.921	0.821	FALSE	FALSE	FALSE	FALSE
Teff	PLAC8	0.001	-0.657	0.999	0.465	FALSE	FALSE	FALSE	FALSE
Teff	COQ2	0.257	0.235	0.795	0.87	FALSE	FALSE	FALSE	FALSE
Teff	HPSE	-0.272	-2.324	0.911	0.082	FALSE	FALSE	FALSE	FALSE
Teff	HELQ	-0.014	-0.504	0.997	0.742	FALSE	FALSE	FALSE	FALSE
Teff	MRPS18C	0.29	-0.276	0.576	0.809	FALSE	FALSE	FALSE	FALSE
Teff	GPAT3	0.427	-0.723	0.772	0.63	FALSE	FALSE	FALSE	FALSE
Teff	PTPN13	-0.792	-0.7	0.365	0.584	FALSE	FALSE	TRUE	TRUE
Teff	AFF1	0.342	-0.305	0.404	0.767	FALSE	FALSE	FALSE	FALSE
Teff	KLHL8	0.02	-0.168	0.994	0.911	FALSE	FALSE	FALSE	FALSE
Teff	HSD17B11	0.028	-0.051	0.985	0.972	FALSE	FALSE	FALSE	FALSE
Teff	NUDT9	0.371	-0.515	0.497	0.689	FALSE	FALSE	FALSE	FALSE
Teff	PKD2	-0.163	-0.47	0.928	0.753	FALSE	FALSE	FALSE	FALSE
Teff	PPM1K	0.046	-0.333	0.968	0.791	FALSE	FALSE	FALSE	FALSE
Teff	HERC6	0.749	-0.526	0.447	0.713	FALSE	FALSE	FALSE	FALSE
Teff	HERC5	0.151	0.296	0.936	0.785	FALSE	FALSE	FALSE	FALSE
Teff	HERC3	0.08	-0.171	0.955	0.878	FALSE	FALSE	FALSE	FALSE
Teff	NAP1L5	-0.197	-0.401	0.933	0.845	FALSE	FALSE	FALSE	FALSE
Teff	FAM13A-AS1	-0.685	-1.809	0.599	0.26	FALSE	FALSE	FALSE	FALSE
Teff	FAM13A	-0.779	-1.371	0.364	0.401	FALSE	FALSE	FALSE	FALSE
Teff	TIGD2	0.134	0.287	0.972	0.906	FALSE	FALSE	FALSE	FALSE
Teff	GPRIN3	-0.43	-0.078	0.478	0.959	FALSE	FALSE	FALSE	FALSE
Teff	SMARCAD1	-0.024	-0.658	0.99	0.639	FALSE	FALSE	FALSE	FALSE
Teff	HPGDS	-0.69	-2.74	0.873	0.119	FALSE	FALSE	FALSE	FALSE
Teff	PDLIM5	0.184	-0.313	0.833	0.774	FALSE	FALSE	FALSE	FALSE
Teff	RAP1GDS1	0.119	0.453	0.912	0.639	FALSE	FALSE	FALSE	FALSE
Teff	TSPAN5	-1.054	-0.315	0.061	0.834	FALSE	FALSE	FALSE	FALSE
Teff	EIF4E	0.243	-0.472	0.717	0.712	FALSE	FALSE	FALSE	FALSE
Teff	METAP1	0.337	0.236	0.736	0.855	FALSE	FALSE	FALSE	FALSE
Teff	ADH5	-0.141	0.801	0.816	0.527	FALSE	FALSE	FALSE	FALSE
Teff	TRMT10A	0.388	-2.045	0.731	0.159	FALSE	FALSE	FALSE	FALSE
Teff	DAPP1	-0.992	0.126	0.118	0.919	FALSE	FALSE	FALSE	FALSE
Teff	LAMTOR3	0.038	0.279	0.987	0.844	FALSE	FALSE	FALSE	FALSE
Teff	DNAJB14	-0.016	-0.259	0.991	0.822	FALSE	FALSE	FALSE	FALSE
Teff	H2AFZ	-0.241	0.784	0.719	0.416	FALSE	FALSE	FALSE	FALSE
Teff	DDIT4L	-1.229	0.125	0.687	0.964	FALSE	FALSE	FALSE	FALSE
Teff	PPP3CA	0.152	-0.608	0.842	0.661	FALSE	FALSE	FALSE	FALSE
Teff	SLC39A8	-0.323	-0.151	0.723	0.922	FALSE	FALSE	FALSE	FALSE
Teff	NFKB1	0.078	0.218	0.943	0.866	FALSE	FALSE	FALSE	FALSE
Teff	MANBA	-0.286	0.065	0.755	0.956	FALSE	FALSE	FALSE	FALSE
Teff	UBE2D3	0.011	-0.064	0.994	0.953	FALSE	FALSE	FALSE	FALSE
Teff	CISD2	0.005	-0.222	0.998	0.851	FALSE	FALSE	FALSE	FALSE
Teff	SLC9B2	-0.145	-0.407	0.929	0.788	FALSE	FALSE	FALSE	FALSE
Teff	BDH2	-0.147	0.188	0.935	0.879	FALSE	FALSE	FALSE	FALSE
Teff	CENPE	-0.162	-0.611	0.955	0.687	FALSE	FALSE	FALSE	FALSE
Teff	TET2	-0.482	-0.962	0.292	0.398	FALSE	FALSE	FALSE	FALSE
Teff	PPA2	-0.025	-0.665	0.992	0.548	FALSE	FALSE	FALSE	FALSE
Teff	INTS12	0.08	0.057	0.967	0.967	FALSE	FALSE	FALSE	FALSE
Teff	GSTCD	0.158	-2.549	0.964	0.16	FALSE	FALSE	FALSE	FALSE
Teff	TBCK	-0.333	-1.354	0.79	0.212	FALSE	FALSE	FALSE	FALSE
Teff	AIMP1	0.415	0.57	0.173	0.607	FALSE	FALSE	FALSE	FALSE
Teff	PAPSS1	-0.24	0.787	0.744	0.586	FALSE	FALSE	FALSE	FALSE
Teff	CYP2U1	-0.409	-2.756	0.847	0.123	FALSE	FALSE	FALSE	FALSE
Teff	HADH	-0.087	1.305	0.963	0.229	FALSE	FALSE	FALSE	FALSE
Teff	LEF1	-0.076	-0.103	0.974	0.925	FALSE	FALSE	FALSE	FALSE
Teff	RPL34	0.332	0.509	0.643	0.655	FALSE	FALSE	FALSE	FALSE
Teff	OSTC	0.004	0.066	0.998	0.957	FALSE	FALSE	FALSE	FALSE
Teff	SEC24B	-0.038	0.008	0.986	0.996	FALSE	FALSE	FALSE	FALSE
Teff	CASP6	-0.204	0.201	0.776	0.886	FALSE	FALSE	FALSE	FALSE
Teff	PLA2G12A	0.22	-0.934	0.883	0.52	FALSE	FALSE	FALSE	FALSE
Teff	GAR1	0.351	0.619	0.348	0.7	FALSE	FALSE	FALSE	FALSE
Teff	ELOVL6	-1.524	-2.701	0.355	0.096	FALSE	FALSE	FALSE	FALSE
Teff	AP1AR	-0.115	0.134	0.888	0.922	FALSE	FALSE	FALSE	FALSE
Teff	TIFA	0.051	-0.094	0.99	0.942	FALSE	FALSE	FALSE	FALSE
Teff	ALPK1	-0.014	-0.201	0.998	0.912	FALSE	FALSE	FALSE	FALSE
Teff	ZGRF1	-0.059	-1.158	0.992	0.508	FALSE	FALSE	FALSE	FALSE
Teff	LARP7	0.141	0.145	0.875	0.904	FALSE	FALSE	FALSE	FALSE
Teff	CAMK2D	-0.634	-0.226	0.323	0.854	FALSE	FALSE	FALSE	FALSE
Teff	SNHG8	0.215	0.388	0.811	0.75	FALSE	FALSE	FALSE	FALSE
Teff	METTL14	-0.01	0.153	0.997	0.913	FALSE	FALSE	FALSE	FALSE
Teff	SEC24D	-0.372	0.005	0.561	0.996	FALSE	FALSE	FALSE	FALSE
Teff	USP53	0.374	-1.277	0.821	0.31	FALSE	FALSE	FALSE	FALSE
Teff	C4orf3	-0.145	0.339	0.867	0.747	FALSE	FALSE	FALSE	FALSE
Teff	PDE5A	0.418	-2.265	0.873	0.094	FALSE	FALSE	FALSE	FALSE
Teff	MAD2L1	-0.568	-0.868	0.176	0.49	FALSE	FALSE	FALSE	FALSE
Teff	TNIP3	-2.436	-2.019	0.149	0.258	FALSE	FALSE	FALSE	FALSE
Teff	ANXA5	-0.141	0.538	0.896	0.66	FALSE	FALSE	FALSE	FALSE
Teff	EXOSC9	-0.04	1.151	0.973	0.199	FALSE	FALSE	FALSE	FALSE
Teff	CCNA2	0.58	-1.305	0.791	0.442	FALSE	FALSE	FALSE	FALSE
Teff	BBS7	0.218	-1.006	0.796	0.367	FALSE	FALSE	FALSE	FALSE
Teff	KIAA1109	-0.215	-1.264	0.76	0.246	FALSE	FALSE	FALSE	FALSE
Teff	BBS12	0.317	-1.689	0.774	0.185	FALSE	FALSE	FALSE	FALSE
Teff	NUDT6	-0.504	-2.053	0.788	0.229	FALSE	FALSE	FALSE	FALSE
Teff	SPATA5	-0.023	-0.146	0.993	0.934	FALSE	FALSE	FALSE	FALSE
Teff	SPRY1	0.394	-2.938	0.946	0.078	FALSE	FALSE	FALSE	FALSE
Teff	MFSD8	-0.43	0.133	0.479	0.928	FALSE	FALSE	FALSE	FALSE
Teff	ABHD18	-0.165	-1.211	0.887	0.3	FALSE	FALSE	FALSE	FALSE
Teff	LARP1B	0.16	-0.918	0.89	0.46	FALSE	FALSE	FALSE	FALSE
Teff	PGRMC2	0.195	-1.174	0.739	0.369	FALSE	FALSE	FALSE	FALSE
Teff	JADE1	-0.088	0.344	0.954	0.836	FALSE	FALSE	FALSE	FALSE
Teff	SCLT1	-0.175	-0.513	0.885	0.705	FALSE	FALSE	FALSE	FALSE
Teff	C4orf33	-0.33	0.773	0.856	0.543	FALSE	FALSE	FALSE	FALSE
Teff	SLC7A11	-0.132	-3.564	0.982	0.118	FALSE	FALSE	FALSE	FALSE
Teff	NOCT	0.45	-0.44	0.867	0.794	FALSE	FALSE	FALSE	FALSE
Teff	ELF2	-0.126	-0.056	0.841	0.958	FALSE	FALSE	FALSE	FALSE
Teff	NDUFC1	0.367	0.024	0.589	0.985	FALSE	FALSE	FALSE	FALSE
Teff	NAA15	0.15	-0.377	0.835	0.761	FALSE	FALSE	FALSE	FALSE
Teff	RAB33B	0.295	-1.396	0.662	0.271	FALSE	FALSE	FALSE	FALSE
Teff	SETD7	-0.587	-0.899	0.589	0.337	FALSE	FALSE	FALSE	FALSE
Teff	MGST2	-0.854	0.313	0.135	0.798	FALSE	FALSE	FALSE	FALSE
Teff	MAML3	-0.834	-4.496	0.66	0.026	FALSE	TRUE	FALSE	FALSE
Teff	SCOC	0.181	0.018	0.798	0.99	FALSE	FALSE	FALSE	FALSE
Teff	SCOC-AS1	0.831	-1.549	0.639	0.429	FALSE	FALSE	FALSE	FALSE
Teff	ELMOD2	0.294	-1.195	0.728	0.304	FALSE	FALSE	FALSE	FALSE
Teff	ZNF330	-0.106	-0.695	0.931	0.597	FALSE	FALSE	FALSE	FALSE
Teff	IL15	1.33	-5.039	0.404	0.036	FALSE	TRUE	FALSE	FALSE
Teff	INPP4B	0.094	-0.231	0.933	0.865	FALSE	FALSE	FALSE	FALSE
Teff	USP38	0.191	0.991	0.845	0.358	FALSE	FALSE	FALSE	FALSE
Teff	SMARCA5	0.015	0.169	0.992	0.888	FALSE	FALSE	FALSE	FALSE
Teff	ANAPC10	0.055	-0.14	0.977	0.92	FALSE	FALSE	FALSE	FALSE
Teff	ABCE1	0.015	-0.362	0.991	0.777	FALSE	FALSE	FALSE	FALSE
Teff	OTUD4	-0.108	-0.55	0.897	0.653	FALSE	FALSE	FALSE	FALSE
Teff	MMAA	0.492	0.075	0.638	0.965	FALSE	FALSE	FALSE	FALSE
Teff	ZNF827	0.259	-2.619	0.944	0.125	FALSE	FALSE	FALSE	FALSE
Teff	LSM6	0.134	1.097	0.933	0.217	FALSE	FALSE	FALSE	FALSE
Teff	SLC10A7	0.816	-0.108	0.294	0.953	FALSE	FALSE	FALSE	FALSE
Teff	TMEM184C	0.202	0.596	0.814	0.655	FALSE	FALSE	FALSE	FALSE
Teff	PRMT9	0.062	-0.686	0.966	0.584	FALSE	FALSE	FALSE	FALSE
Teff	ARHGAP10	-0.517	-0.941	0.491	0.606	FALSE	FALSE	FALSE	FALSE
Teff	NR3C2	0.333	-1.413	0.887	0.422	FALSE	FALSE	FALSE	FALSE
Teff	LRBA	-0.518	-0.371	0.412	0.771	FALSE	FALSE	FALSE	FALSE
Teff	RPS3A	0.071	0.441	0.961	0.664	FALSE	FALSE	FALSE	FALSE
Teff	GATB	0.323	-1.182	0.853	0.459	FALSE	FALSE	FALSE	FALSE
Teff	FBXW7	-0.136	-0.512	0.904	0.735	FALSE	FALSE	FALSE	FALSE
Teff	TMEM154	-0.126	-0.719	0.897	0.499	FALSE	FALSE	FALSE	FALSE
Teff	ARFIP1	-0.246	-0.586	0.863	0.724	FALSE	FALSE	FALSE	FALSE
Teff	TRIM2	-0.29	-2.664	0.955	0.116	FALSE	FALSE	FALSE	FALSE
Teff	PLRG1	0.202	0.699	0.63	0.573	FALSE	FALSE	FALSE	FALSE
Teff	MAP9	0.284	-0.756	0.774	0.693	FALSE	FALSE	FALSE	FALSE
Teff	CTSO	0.069	-0.343	0.986	0.853	FALSE	FALSE	FALSE	FALSE
Teff	C4orf46	0.128	-1.976	0.96	0.197	FALSE	FALSE	FALSE	FALSE
Teff	ETFDH	-0.182	-1.122	0.897	0.26	FALSE	FALSE	FALSE	FALSE
Teff	PPID	0.113	0.993	0.824	0.423	FALSE	FALSE	FALSE	FALSE
Teff	FNIP2	-0.577	-1.952	0.66	0.219	FALSE	FALSE	FALSE	FALSE
Teff	RAPGEF2	-0.01	-2.233	0.997	0.092	FALSE	FALSE	FALSE	FALSE
Teff	NAF1	0.025	-1.72	0.99	0.234	FALSE	FALSE	FALSE	FALSE
Teff	TMA16	-0.441	-0.455	0.516	0.666	FALSE	FALSE	FALSE	FALSE
Teff	TMEM192	0.035	-0.291	0.987	0.847	FALSE	FALSE	FALSE	FALSE
Teff	KLHL2	-0.175	-0.429	0.893	0.782	FALSE	FALSE	FALSE	FALSE
Teff	MSMO1	0.851	0.323	0.143	0.794	FALSE	FALSE	FALSE	FALSE
Teff	DDX60	0.679	-0.754	0.47	0.506	FALSE	FALSE	FALSE	FALSE
Teff	DDX60L	0.5	-0.325	0.605	0.822	FALSE	FALSE	FALSE	FALSE
Teff	PALLD	-0.689	-3.692	0.788	0.047	FALSE	TRUE	FALSE	FALSE
Teff	CBR4	-0.3	-0.471	0.685	0.744	FALSE	FALSE	FALSE	FALSE
Teff	NEK1	0.173	-0.631	0.902	0.63	FALSE	FALSE	FALSE	FALSE
Teff	CLCN3	0.109	-0.965	0.954	0.364	FALSE	FALSE	FALSE	FALSE
Teff	HPF1	0.271	0.755	0.775	0.484	FALSE	FALSE	FALSE	FALSE
Teff	GALNT7	-0.574	-1.653	0.233	0.289	FALSE	FALSE	FALSE	FALSE
Teff	HMGB2	-0.663	0.452	0.233	0.645	FALSE	FALSE	TRUE	FALSE
Teff	SAP30	-1.223	0.547	0.076	0.712	FALSE	FALSE	FALSE	FALSE
Teff	SCRG1	-0.939	-2.994	0.423	0.132	FALSE	FALSE	FALSE	FALSE
Teff	FBXO8	0.067	0.149	0.968	0.928	FALSE	FALSE	FALSE	FALSE
Teff	CEP44	-0.145	-0.602	0.882	0.6	FALSE	FALSE	FALSE	FALSE
Teff	HPGD	-2.549	-0.538	0.067	0.593	FALSE	FALSE	TRUE	FALSE
Teff	SPCS3	-0.051	-0.799	0.973	0.43	FALSE	FALSE	FALSE	FALSE
Teff	AGA	0.002	0.462	0.999	0.705	FALSE	FALSE	FALSE	FALSE
Teff	DCTD	0.062	0.042	0.97	0.979	FALSE	FALSE	FALSE	FALSE
Teff	WWC2	0.416	-5.398	0.883	0.026	FALSE	TRUE	FALSE	FALSE
Teff	CDKN2AIP	-0.033	0.704	0.986	0.628	FALSE	FALSE	FALSE	FALSE
Teff	ING2	-0.163	0.258	0.867	0.871	FALSE	FALSE	FALSE	FALSE
Teff	RWDD4	-0.023	-0.306	0.987	0.815	FALSE	FALSE	FALSE	FALSE
Teff	TRAPPC11	-0.379	-0.798	0.661	0.462	FALSE	FALSE	FALSE	FALSE
Teff	IRF2	0.15	0.986	0.81	0.347	FALSE	FALSE	FALSE	FALSE
Teff	CASP3	-0.034	0.062	0.986	0.96	FALSE	FALSE	FALSE	FALSE
Teff	PRIMPOL	0.01	-0.158	0.997	0.908	FALSE	FALSE	FALSE	FALSE
Teff	CENPU	-0.052	-2.347	0.993	0.132	FALSE	FALSE	FALSE	FALSE
Teff	ACSL1	-0.118	-0.768	0.969	0.514	FALSE	FALSE	FALSE	FALSE
Teff	SLC25A4	0.157	0.436	0.953	0.774	FALSE	FALSE	FALSE	FALSE
Teff	CFAP97	-0.056	-0.631	0.959	0.511	FALSE	FALSE	FALSE	FALSE
Teff	SNX25	-0.737	-0.615	0.508	0.61	FALSE	FALSE	FALSE	FALSE
Teff	LRP2BP	-0.233	-2.239	0.933	0.17	FALSE	FALSE	FALSE	FALSE
Teff	ANKRD37	-0.543	1.435	0.742	0.286	FALSE	FALSE	FALSE	FALSE
Teff	UFSP2	0.452	0.485	0.099	0.686	FALSE	FALSE	FALSE	FALSE
Teff	CYP4V2	-0.073	-0.566	0.981	0.629	FALSE	FALSE	FALSE	FALSE
Teff	FRG1	0.282	0.633	0.595	0.549	FALSE	FALSE	FALSE	FALSE
Teff	CCDC127	0.355	0.633	0.427	0.547	FALSE	FALSE	FALSE	FALSE
Teff	SDHA	-0.207	1.225	0.713	0.247	FALSE	FALSE	FALSE	FALSE
Teff	PDCD6	-0.132	0.449	0.852	0.692	FALSE	FALSE	FALSE	FALSE
Teff	AHRR	-0.225	0.378	0.936	0.791	FALSE	FALSE	FALSE	FALSE
Teff	EXOC3-AS1	-0.153	0.354	0.935	0.869	FALSE	FALSE	FALSE	FALSE
Teff	EXOC3	0.063	0.557	0.978	0.72	FALSE	FALSE	FALSE	FALSE
Teff	SLC9A3	-0.331	-4.23	0.743	0.065	FALSE	FALSE	FALSE	FALSE
Teff	CEP72	0.126	-0.363	0.972	0.862	FALSE	FALSE	FALSE	FALSE
Teff	TPPP	-0.658	-1.735	0.709	0.254	FALSE	FALSE	FALSE	FALSE
Teff	ZDHHC11B	0.135	-1.736	0.974	0.26	FALSE	FALSE	FALSE	FALSE
Teff	ZDHHC11	-0.258	-3.136	0.963	0.078	FALSE	FALSE	FALSE	FALSE
Teff	BRD9	-0.005	-0.365	0.998	0.81	FALSE	FALSE	FALSE	FALSE
Teff	TRIP13	-0.216	-0.925	0.955	0.51	FALSE	FALSE	FALSE	FALSE
Teff	SLC12A7	-0.356	-1.886	0.905	0.231	FALSE	FALSE	FALSE	FALSE
Teff	CLPTM1L	0.071	0.757	0.933	0.612	FALSE	FALSE	FALSE	FALSE
Teff	LPCAT1	0.057	0.233	0.978	0.862	FALSE	FALSE	FALSE	FALSE
Teff	MRPL36	0.075	0.24	0.928	0.818	FALSE	FALSE	FALSE	FALSE
Teff	NDUFS6	0.395	0.509	0.395	0.708	FALSE	FALSE	FALSE	FALSE
Teff	ICE1	-0.281	-0.438	0.719	0.789	FALSE	FALSE	FALSE	FALSE
Teff	MED10	0.06	0.464	0.947	0.7	FALSE	FALSE	FALSE	FALSE
Teff	NSUN2	0.104	0.809	0.933	0.43	FALSE	FALSE	FALSE	FALSE
Teff	SRD5A1	-0.2	-0.807	0.92	0.686	FALSE	FALSE	FALSE	FALSE
Teff	MTRR	-0.246	-0.092	0.824	0.951	FALSE	FALSE	FALSE	FALSE
Teff	FASTKD3	0.224	0.597	0.906	0.683	FALSE	FALSE	FALSE	FALSE
Teff	MIR4458HG	0.744	1.025	0.315	0.539	FALSE	FALSE	FALSE	FALSE
Teff	SNHG18	-0.3	-2.818	0.951	0.148	FALSE	FALSE	FALSE	FALSE
Teff	FAM173B	-0.093	1.705	0.969	0.298	FALSE	FALSE	FALSE	FALSE
Teff	CCT5	0.364	0.551	0.079	0.65	FALSE	FALSE	FALSE	FALSE
Teff	MARCH6	-0.045	0.015	0.969	0.99	FALSE	FALSE	FALSE	FALSE
Teff	ANKRD33B	-1.673	-3.079	0.439	0.096	FALSE	FALSE	FALSE	FALSE
Teff	DAP	0.057	1.068	0.978	0.491	FALSE	FALSE	FALSE	FALSE
